period,block_number,timestamp,datetime_utc,direction,usd_notional_in,eth_usd,amount_in,amount_in_unit,amount_out,amount_out_unit,spot_price,spot_price_unit,avg_exec_price,avg_exec_price_unit,gross_slippage_pct,slippage_excl_fees_pct_raw,fee_rate,fee_uint24,tick_spacing,hooks,gas_estimate
UniV4 post,23988726,1765447499,2025-12-11 10:04:59+00:00,IXS->ETH,1000.0,3200.642764013288,5723.275434666049,IXS,0.3098368094788551,ETH,5.4590635423564654e-05,ETH_per_IXS,5.41362744141518e-05,ETH_per_IXS,0.8323057716538759,0.13230577165387591,0.007,7000,50,0x0000000000000000000000000000000000000000,37432
UniV4 post,23988726,1765447499,2025-12-11 10:04:59+00:00,IXS->ETH,5000.0,3200.642764013288,28616.377173330242,IXS,1.5409714085719355,ETH,5.4590635423564654e-05,ETH_per_IXS,5.384928354970394e-05,ETH_per_IXS,1.3580202320574222,0.6580202320574222,0.007,7000,50,0x0000000000000000000000000000000000000000,37528
UniV4 post,23988726,1765447499,2025-12-11 10:04:59+00:00,IXS->ETH,10000.0,3200.642764013288,57232.754346660484,IXS,3.0616545057768096,ETH,5.4590635423564654e-05,ETH_per_IXS,5.349479578131568e-05,ETH_per_IXS,2.0073766017677435,1.3073766017677435,0.007,7000,50,0x0000000000000000000000000000000000000000,37308
UniV4 post,23988726,1765447499,2025-12-11 10:04:59+00:00,IXS->ETH,50000.0,3200.642764013288,286163.7717333024,IXS,14.542415234787015,ETH,5.4590635423564654e-05,ETH_per_IXS,5.0818505594552295e-05,ETH_per_IXS,6.9098478150046825,6.209847815004682,0.007,7000,50,0x0000000000000000000000000000000000000000,37340
UniV4 post,23989326,1765454795,2025-12-11 12:06:35+00:00,ETH->IXS,1000.0,3196.8044933258593,0.3128123731331565,ETH,5547.422315577756,IXS,17873.11359664883,IXS_per_ETH,17734.024584815113,IXS_per_ETH,0.7782024720068589,0.07820247200685888,0.007,7000,50,0x0000000000000000000000000000000000000000,37643
UniV4 post,23989326,1765454795,2025-12-11 12:06:35+00:00,ETH->IXS,5000.0,3196.8044933258593,1.5640618656657825,ETH,27650.00962356669,IXS,17873.11359664883,IXS_per_ETH,17678.335001024247,IXS_per_ETH,1.0897854734225105,0.38978547342251046,0.007,7000,50,0x0000000000000000000000000000000000000000,37611
UniV4 post,23989326,1765454795,2025-12-11 12:06:35+00:00,ETH->IXS,10000.0,3196.8044933258593,3.128123731331565,ETH,55083.796914947656,IXS,17873.11359664883,IXS_per_ETH,17609.212948715376,IXS_per_ETH,1.4765230831573413,0.7765230831573412,0.007,7000,50,0x0000000000000000000000000000000000000000,37703
UniV4 post,23989326,1765454795,2025-12-11 12:06:35+00:00,ETH->IXS,50000.0,3196.8044933258593,15.640618656657827,ETH,267065.2134079428,IXS,17873.11359664883,IXS_per_ETH,17075.105484670818,IXS_per_ETH,4.464852235525635,3.764852235525635,0.007,7000,50,0x0000000000000000000000000000000000000000,37671
UniV4 post,23989326,1765454795,2025-12-11 12:06:35+00:00,IXS->ETH,1000.0,3196.8044933258593,5590.931079446207,IXS,0.3103780579492524,ETH,5.594996051429438e-05,ETH_per_IXS,5.551455625884696e-05,ETH_per_IXS,0.7782029718076058,0.07820297180760577,0.007,7000,50,0x0000000000000000000000000000000000000000,37463
UniV4 post,23989326,1765454795,2025-12-11 12:06:35+00:00,IXS->ETH,5000.0,3196.8044933258593,27954.655397231036,IXS,1.5470169388780017,ETH,5.594996051429438e-05,ETH_per_IXS,5.534022569390131e-05,ETH_per_IXS,1.0897859708717677,0.38978597087176764,0.007,7000,50,0x0000000000000000000000000000000000000000,36518
UniV4 post,23989326,1765454795,2025-12-11 12:06:35+00:00,IXS->ETH,10000.0,3196.8044933258593,55909.31079446207,IXS,3.0784865736816704,ETH,5.594996051429438e-05,ETH_per_IXS,5.5062144926075544e-05,ETH_per_IXS,1.5868028861110808,0.8868028861110807,0.007,7000,50,0x0000000000000000000000000000000000000000,59021
UniV4 post,23989326,1765454795,2025-12-11 12:06:35+00:00,IXS->ETH,50000.0,3196.8044933258593,279546.5539723103,IXS,14.64616319311084,ETH,5.594996051429438e-05,ETH_per_IXS,5.239257284695977e-05,ETH_per_IXS,6.358159388558905,5.6581593885589045,0.007,7000,50,0x0000000000000000000000000000000000000000,58893
UniV4 post,23989926,1765462019,2025-12-11 14:06:59+00:00,ETH->IXS,1000.0,3189.6583422475314,0.3135132019485727,ETH,5636.665669517953,IXS,18129.892314155233,IXS_per_ETH,17979.037675238204,IXS_per_ETH,0.8320768612577313,0.13207686125773124,0.007,7000,50,0x0000000000000000000000000000000000000000,37962
UniV4 post,23989926,1765462019,2025-12-11 14:06:59+00:00,ETH->IXS,5000.0,3189.6583422475314,1.5675660097428634,ETH,28057.840905351244,IXS,18129.892314155233,IXS_per_ETH,17898.985261841528,IXS_per_ETH,1.273626165630469,0.5736261656304691,0.007,7000,50,0x0000000000000000000000000000000000000000,58348
UniV4 post,23989926,1765462019,2025-12-11 14:06:59+00:00,ETH->IXS,10000.0,3189.6583422475314,3.135132019485727,ETH,55880.22112555294,IXS,18129.892314155233,IXS_per_ETH,17823.881347975668,IXS_per_ETH,1.6878807710327242,0.9878807710327242,0.007,7000,50,0x0000000000000000000000000000000000000000,59293
UniV4 post,23989926,1765462019,2025-12-11 14:06:59+00:00,ETH->IXS,50000.0,3189.6583422475314,15.675660097428635,ETH,270804.1579085941,IXS,18129.892314155233,IXS_per_ETH,17275.4548277693,IXS_per_ETH,4.712865755517019,4.012865755517018,0.007,7000,50,0x0000000000000000000000000000000000000000,59329
UniV4 post,23989926,1765462019,2025-12-11 14:06:59+00:00,IXS->ETH,1000.0,3189.6583422475314,5683.960590393626,IXS,0.31090452849838146,ETH,5.5157525630708366e-05,ETH_per_IXS,5.469857215826521e-05,ETH_per_IXS,0.8320777032602068,0.13207770326020682,0.007,7000,50,0x0000000000000000000000000000000000000000,37404
UniV4 post,23989926,1765462019,2025-12-11 14:06:59+00:00,IXS->ETH,5000.0,3189.6583422475314,28419.80295196813,IXS,1.5462958327948004,ETH,5.5157525630708366e-05,ETH_per_IXS,5.4409097607332854e-05,ETH_per_IXS,1.3568919468694136,0.6568919468694135,0.007,7000,50,0x0000000000000000000000000000000000000000,37468
UniV4 post,23989926,1765462019,2025-12-11 14:06:59+00:00,IXS->ETH,10000.0,3189.6583422475314,56839.60590393626,IXS,3.0722679316971813,ETH,5.5157525630708366e-05,ETH_per_IXS,5.40515347148883e-05,ETH_per_IXS,2.005149620425169,1.305149620425169,0.007,7000,50,0x0000000000000000000000000000000000000000,37212
UniV4 post,23989926,1765462019,2025-12-11 14:06:59+00:00,IXS->ETH,50000.0,3189.6583422475314,284198.0295196813,IXS,14.594071164418782,ETH,5.5157525630708366e-05,ETH_per_IXS,5.1351767600514316e-05,ETH_per_IXS,6.89979832611497,6.19979832611497,0.007,7000,50,0x0000000000000000000000000000000000000000,36455
UniV4 post,23990526,1765469219,2025-12-11 16:06:59+00:00,ETH->IXS,1000.0,3170.9475343138324,0.3153631490835726,ETH,5691.939318342545,IXS,18200.47147180911,IXS_per_ETH,18048.84094696225,IXS_per_ETH,0.8331131700721165,0.13311317007211654,0.007,7000,50,0x0000000000000000000000000000000000000000,37958
UniV4 post,23990526,1765469219,2025-12-11 16:06:59+00:00,ETH->IXS,5000.0,3170.9475343138324,1.5768157454178628,ETH,28313.67888940432,IXS,18200.47147180911,IXS_per_ETH,17956.238052342047,IXS_per_ETH,1.3419071030404788,0.6419071030404788,0.007,7000,50,0x0000000000000000000000000000000000000000,59361
UniV4 post,23990526,1765469219,2025-12-11 16:06:59+00:00,ETH->IXS,10000.0,3170.9475343138324,3.1536314908357257,ETH,56362.81238898358,IXS,18200.47147180911,IXS_per_ETH,17872.35209718406,IXS_per_ETH,1.8028070049354326,1.1028070049354324,0.007,7000,50,0x0000000000000000000000000000000000000000,59329
UniV4 post,23990526,1765469219,2025-12-11 16:06:59+00:00,ETH->IXS,50000.0,3170.9475343138324,15.76815745417863,ETH,272985.9458210107,IXS,18200.47147180911,IXS_per_ETH,17312.482236069263,IXS_per_ETH,4.878935345797283,4.178935345797282,0.007,7000,50,0x0000000000000000000000000000000000000000,58348
UniV4 post,23990526,1765469219,2025-12-11 16:06:59+00:00,IXS->ETH,1000.0,3170.9475343138324,5739.757998155446,IXS,0.31273581449451576,ETH,5.494363162783502e-05,ETH_per_IXS,5.4485888533108524e-05,ETH_per_IXS,0.8331140136987213,0.1331140136987213,0.007,7000,50,0x0000000000000000000000000000000000000000,37436
UniV4 post,23990526,1765469219,2025-12-11 16:06:59+00:00,IXS->ETH,5000.0,3170.9475343138324,28698.78999077723,IXS,1.5553392219191085,ETH,5.494363162783502e-05,ETH_per_IXS,5.4195289153965696e-05,ETH_per_IXS,1.362018584680167,0.6620185846801669,0.007,7000,50,0x0000000000000000000000000000000000000000,36455
UniV4 post,23990526,1765469219,2025-12-11 16:06:59+00:00,IXS->ETH,10000.0,3170.9475343138324,57397.57998155446,IXS,3.0900773628217615,ETH,5.494363162783502e-05,ETH_per_IXS,5.3836370171265105e-05,ETH_per_IXS,2.0152680552134585,1.3152680552134586,0.007,7000,50,0x0000000000000000000000000000000000000000,37272
UniV4 post,23990526,1765469219,2025-12-11 16:06:59+00:00,IXS->ETH,50000.0,3170.9475343138324,286987.8999077723,IXS,14.672988737899969,ETH,5.494363162783502e-05,ETH_per_IXS,5.112755186757123e-05,ETH_per_IXS,6.945445081082928,6.245445081082928,0.007,7000,50,0x0000000000000000000000000000000000000000,36455
UniV4 post,23991126,1765476503,2025-12-11 18:08:23+00:00,ETH->IXS,1000.0,3192.7461856093682,0.31320998972836916,ETH,5612.971205819196,IXS,18071.083292615556,IXS_per_ETH,17920.792407314453,IXS_per_ETH,0.8316650577473576,0.13166505774735754,0.007,7000,50,0x0000000000000000000000000000000000000000,58348
UniV4 post,23991126,1765476503,2025-12-11 18:08:23+00:00,ETH->IXS,5000.0,3192.7461856093682,1.5660499486418458,ETH,27965.07321235091,IXS,18071.083292615556,IXS_per_ETH,17857.076165804017,IXS_per_ETH,1.1842517869362656,0.48425178693626564,0.007,7000,50,0x0000000000000000000000000000000000000000,59261
UniV4 post,23991126,1765476503,2025-12-11 18:08:23+00:00,ETH->IXS,10000.0,3192.7461856093682,3.1320998972836915,ETH,55707.333106704675,IXS,18071.083292615556,IXS_per_ETH,17785.93752869018,IXS_per_ETH,1.5779118457270094,0.8779118457270094,0.007,7000,50,0x0000000000000000000000000000000000000000,59229
UniV4 post,23991126,1765476503,2025-12-11 18:08:23+00:00,ETH->IXS,50000.0,3192.7461856093682,15.660499486418457,ETH,270026.56069949054,IXS,18071.083292615556,IXS_per_ETH,17242.5254337303,IXS_per_ETH,4.584992750400491,3.884992750400491,0.007,7000,50,0x0000000000000000000000000000000000000000,59325
UniV4 post,23991126,1765476503,2025-12-11 18:08:23+00:00,IXS->ETH,1000.0,3192.7461856093682,5660.043812460623,IXS,0.31060490874166874,ETH,5.5337025667334125e-05,ETH_per_IXS,5.487676757163435e-05,ETH_per_IXS,0.8317362383491198,0.13173623834911982,0.007,7000,50,0x0000000000000000000000000000000000000000,37368
UniV4 post,23991126,1765476503,2025-12-11 18:08:23+00:00,IXS->ETH,5000.0,3192.7461856093682,28300.219062303113,IXS,1.5448267986288022,ETH,5.5337025667334125e-05,ETH_per_IXS,5.4587096842885075e-05,ETH_per_IXS,1.3552026250152016,0.6552026250152017,0.007,7000,50,0x0000000000000000000000000000000000000000,37500
UniV4 post,23991126,1765476503,2025-12-11 18:08:23+00:00,IXS->ETH,10000.0,3192.7461856093682,56600.438124606226,IXS,3.0694010460148973,ETH,5.5337025667334125e-05,ETH_per_IXS,5.422928068608924e-05,ETH_per_IXS,2.0018151823053185,1.3018151823053186,0.007,7000,50,0x0000000000000000000000000000000000000000,37500
UniV4 post,23991126,1765476503,2025-12-11 18:08:23+00:00,IXS->ETH,50000.0,3192.7461856093682,283002.1906230311,IXS,14.582313544115742,ETH,5.5337025667334125e-05,ETH_per_IXS,5.152721083894328e-05,ETH_per_IXS,6.884748109329277,6.184748109329278,0.007,7000,50,0x0000000000000000000000000000000000000000,37340
UniV4 post,23991726,1765483751,2025-12-11 20:09:11+00:00,ETH->IXS,1000.0,3209.854537713955,0.31154059732320327,ETH,5487.405933276223,IXS,17751.816555645582,IXS_per_ETH,17613.77483520516,IXS_per_ETH,0.7776202509062226,0.07762025090622258,0.007,7000,50,0x0000000000000000000000000000000000000000,37579
UniV4 post,23991726,1765483751,2025-12-11 20:09:11+00:00,ETH->IXS,5000.0,3209.854537713955,1.5577029866160164,ETH,27351.509511473265,IXS,17751.816555645582,IXS_per_ETH,17558.873383745773,IXS_per_ETH,1.0868925515031378,0.3868925515031378,0.007,7000,50,0x0000000000000000000000000000000000000000,37639
UniV4 post,23991726,1765483751,2025-12-11 20:09:11+00:00,ETH->IXS,10000.0,3209.854537713955,3.1154059732320327,ETH,54490.712233186285,IXS,17751.816555645582,IXS_per_ETH,17490.72599249583,IXS_per_ETH,1.4707822285754777,0.7707822285754777,0.007,7000,50,0x0000000000000000000000000000000000000000,36662
UniV4 post,23991726,1765483751,2025-12-11 20:09:11+00:00,ETH->IXS,50000.0,3209.854537713955,15.577029866160164,ETH,264248.9895470111,IXS,17751.816555645582,IXS_per_ETH,16964.01636367602,IXS_per_ETH,4.437856765250441,3.7378567652504406,0.007,7000,50,0x0000000000000000000000000000000000000000,37611
UniV4 post,23991726,1765483751,2025-12-11 20:09:11+00:00,IXS->ETH,1000.0,3209.854537713955,5530.411533317754,IXS,0.3091179929968206,ETH,5.6332263059690725e-05,ETH_per_IXS,5.589421169375027e-05,ETH_per_IXS,0.777620749012503,0.07762074901250299,0.007,7000,50,0x0000000000000000000000000000000000000000,37467
UniV4 post,23991726,1765483751,2025-12-11 20:09:11+00:00,IXS->ETH,5000.0,3209.854537713955,27652.05766658877,IXS,1.540772421157163,ETH,5.6332263059690725e-05,ETH_per_IXS,5.5719991609117625e-05,ETH_per_IXS,1.0868930472832738,0.3868930472832739,0.007,7000,50,0x0000000000000000000000000000000000000000,37431
UniV4 post,23991726,1765483751,2025-12-11 20:09:11+00:00,IXS->ETH,10000.0,3209.854537713955,55304.11533317754,IXS,3.0695784351454365,ETH,5.6332263059690725e-05,ETH_per_IXS,5.5503616984972593e-05,ETH_per_IXS,1.4709973107952026,0.7709973107952026,0.007,7000,50,0x0000000000000000000000000000000000000000,58076
UniV4 post,23991726,1765483751,2025-12-11 20:09:11+00:00,IXS->ETH,50000.0,3209.854537713955,276520.5766658877,IXS,14.648236670202223,ETH,5.6332263059690725e-05,ETH_per_IXS,5.297340562073718e-05,ETH_per_IXS,5.962582109286884,5.262582109286884,0.007,7000,50,0x0000000000000000000000000000000000000000,58925
UniV4 post,23992326,1765491047,2025-12-11 22:10:47+00:00,ETH->IXS,1000.0,3255.891236298321,0.30713556670797065,ETH,5434.3902332516445,IXS,17832.286313236393,IXS_per_ETH,17693.78353506922,IXS_per_ETH,0.7766966934821353,0.07669669348213534,0.007,7000,50,0x0000000000000000000000000000000000000000,37607
UniV4 post,23992326,1765491047,2025-12-11 22:10:47+00:00,ETH->IXS,5000.0,3255.891236298321,1.5356778335398533,ETH,27088.26186588808,IXS,17832.286313236393,IXS_per_ETH,17639.2868831398,IXS_per_ETH,1.0823033384862928,0.3823033384862929,0.007,7000,50,0x0000000000000000000000000000000000000000,37607
UniV4 post,23992326,1765491047,2025-12-11 22:10:47+00:00,ETH->IXS,10000.0,3255.891236298321,3.0713556670797066,ETH,53968.744831891505,IXS,17832.286313236393,IXS_per_ETH,17571.636333217586,IXS_per_ETH,1.4616744899689864,0.7616744899689863,0.007,7000,50,0x0000000000000000000000000000000000000000,37643
UniV4 post,23992326,1765491047,2025-12-11 22:10:47+00:00,ETH->IXS,50000.0,3255.891236298321,15.356778335398534,ETH,261810.9043423164,IXS,17832.286313236393,IXS_per_ETH,17048.55658030972,IXS_per_ETH,4.39500420282581,3.6950042028258094,0.007,7000,50,0x0000000000000000000000000000000000000000,37671
UniV4 post,23992326,1765491047,2025-12-11 22:10:47+00:00,IXS->ETH,1000.0,3255.891236298321,5476.929362514648,IXS,0.30475005338349576,ETH,5.607805877688992e-05,ETH_per_IXS,5.564250206863622e-05,ETH_per_IXS,0.7766971927230736,0.07669719272307363,0.007,7000,50,0x0000000000000000000000000000000000000000,37495
UniV4 post,23992326,1765491047,2025-12-11 22:10:47+00:00,IXS->ETH,5000.0,3255.891236298321,27384.64681257324,IXS,1.5190571334477043,ETH,5.607805877688992e-05,ETH_per_IXS,5.5471123795916645e-05,ETH_per_IXS,1.0823038354234107,0.38230383542341073,0.007,7000,50,0x0000000000000000000000000000000000000000,37499
UniV4 post,23992326,1765491047,2025-12-11 22:10:47+00:00,IXS->ETH,10000.0,3255.891236298321,54769.29362514648,IXS,3.0250343752427793,ETH,5.607805877688992e-05,ETH_per_IXS,5.5232305823529575e-05,ETH_per_IXS,1.5081708814586858,0.8081708814586859,0.007,7000,50,0x0000000000000000000000000000000000000000,59089
UniV4 post,23992326,1765491047,2025-12-11 22:10:47+00:00,IXS->ETH,50000.0,3255.891236298321,273846.4681257324,IXS,14.416281007803152,ETH,5.607805877688992e-05,ETH_per_IXS,5.2643662364796824e-05,ETH_per_IXS,6.124314013359585,5.424314013359584,0.007,7000,50,0x0000000000000000000000000000000000000000,58893
UniV4 post,23992926,1765498355,2025-12-12 00:12:35+00:00,ETH->IXS,1000.0,3232.7166617115595,0.30933734831884424,ETH,5600.424859697929,IXS,18256.254742425463,IXS_per_ETH,18104.58675660912,IXS_per_ETH,0.8307727294354873,0.13077272943548726,0.007,7000,50,0x0000000000000000000000000000000000000000,37958
UniV4 post,23992926,1765498355,2025-12-12 00:12:35+00:00,ETH->IXS,5000.0,3232.7166617115595,1.5466867415942211,ETH,27855.452552151604,IXS,18256.254742425463,IXS_per_ETH,18009.757116971257,IXS_per_ETH,1.3502091690327582,0.6502091690327583,0.007,7000,50,0x0000000000000000000000000000000000000000,59361
UniV4 post,23992926,1765498355,2025-12-12 00:12:35+00:00,ETH->IXS,10000.0,3232.7166617115595,3.0933734831884423,ETH,55424.85149298022,IXS,18256.254742425463,IXS_per_ETH,17917.284089424596,IXS_per_ETH,1.856737089744575,1.156737089744575,0.007,7000,50,0x0000000000000000000000000000000000000000,59233
UniV4 post,23992926,1765498355,2025-12-12 00:12:35+00:00,ETH->IXS,50000.0,3232.7166617115595,15.466867415942211,ETH,268476.83306163485,IXS,18256.254742425463,IXS_per_ETH,17358.190630438,IXS_per_ETH,4.9192133033752246,4.219213303375224,0.007,7000,50,0x0000000000000000000000000000000000000000,59265
UniV4 post,23992926,1765498355,2025-12-12 00:12:35+00:00,IXS->ETH,1000.0,3232.7166617115595,5647.341432255217,IXS,0.30676745537331157,ETH,5.477574749634237e-05,ETH_per_IXS,5.432068506097154e-05,ETH_per_IXS,0.830773574383839,0.13077357438383902,0.007,7000,50,0x0000000000000000000000000000000000000000,36455
UniV4 post,23992926,1765498355,2025-12-12 00:12:35+00:00,IXS->ETH,5000.0,3232.7166617115595,28236.707161276085,IXS,1.5257996683514201,ETH,5.477574749634237e-05,ETH_per_IXS,5.4036034004839874e-05,ETH_per_IXS,1.3504397937278496,0.6504397937278495,0.007,7000,50,0x0000000000000000000000000000000000000000,37468
UniV4 post,23992926,1765498355,2025-12-12 00:12:35+00:00,IXS->ETH,10000.0,3232.7166617115595,56473.41432255217,IXS,3.031740691035633,ETH,5.477574749634237e-05,ETH_per_IXS,5.368438808604022e-05,ETH_per_IXS,1.9924135410019193,1.2924135410019193,0.007,7000,50,0x0000000000000000000000000000000000000000,37276
UniV4 post,23992926,1765498355,2025-12-12 00:12:35+00:00,IXS->ETH,50000.0,3232.7166617115595,282367.07161276083,IXS,14.408579115383334,ETH,5.477574749634237e-05,ETH_per_IXS,5.102783066413391e-05,ETH_per_IXS,6.842292444222186,6.142292444222186,0.007,7000,50,0x0000000000000000000000000000000000000000,37276
UniV4 post,23993526,1765505651,2025-12-12 02:14:11+00:00,ETH->IXS,1000.0,3251.612573975864,0.3075397136803613,ETH,5611.1873251658735,IXS,18398.207612618542,IXS_per_ETH,18245.40726144335,IXS_per_ETH,0.8305175938464462,0.13051759384644615,0.007,7000,50,0x0000000000000000000000000000000000000000,37930
UniV4 post,23993526,1765505651,2025-12-12 02:14:11+00:00,ETH->IXS,5000.0,3251.612573975864,1.5376985684018067,ETH,27909.20333639786,IXS,18398.207612618542,IXS_per_ETH,18149.983299656084,IXS_per_ETH,1.3491766056178838,0.6491766056178837,0.007,7000,50,0x0000000000000000000000000000000000000000,37962
UniV4 post,23993526,1765505651,2025-12-12 02:14:11+00:00,ETH->IXS,10000.0,3251.612573975864,3.0753971368036135,ETH,55469.427288773615,IXS,18398.207612618542,IXS_per_ETH,18036.50872434162,IXS_per_ETH,1.9659463350595447,1.2659463350595448,0.007,7000,50,0x0000000000000000000000000000000000000000,58348
UniV4 post,23993526,1765505651,2025-12-12 02:14:11+00:00,ETH->IXS,50000.0,3251.612573975864,15.376985684018067,ETH,268296.4176850197,IXS,18398.207612618542,IXS_per_ETH,17447.920105945814,IXS_per_ETH,5.165109159986693,4.465109159986693,0.007,7000,50,0x0000000000000000000000000000000000000000,59261
