block_number,timestamp,datetime_utc,vault_owner,vault,module,poolKey_currency0,poolKey_currency1,poolKey_symbol0,poolKey_symbol1,fee_uint24,fee_rate,tick_spacing,hooks,vault_underlying0_raw,vault_underlying1_raw,vault_underlying0,vault_underlying1,underlying_mapping_mode,amt_eth,amt_ixs,eth_usd,spot_ixs_per_eth,spot_eth_per_ixs,ixs_usd,value_eth_usd,value_ixs_usd,value_total_usd,ixs_symbol,eth_symbol,hold_value_usd,full_range_lp_amt_ixs,full_range_lp_amt_eth,full_range_lp_value_usd,vault_value_index,hold_value_index,full_range_lp_value_index
23988726,1765447499,2025-12-11 10:04:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3536814161662944265693915,129033423863871620173,3536814.161662944265693915,129.033423863871620173,u0_ixs_u1_eth,129.03342386387163,3536814.161662944,3200.642764013288,18318.16010641889,5.4590635423564654e-05,0.17472512225131967,412989.8944057602,617970.2867767566,1030960.1811825169,IXS,ETH,554677.4839176333,1559179.1065951486,85.11657816817501,544855.5200230815,1.7693404712183516,0.951941053284278,0.95328920646835
23989326,1765454795,2025-12-11 12:06:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3473048462507945382073985,132610664316780153264,3473048.462507945382073985,132.610664316780153264,u0_ixs_u1_eth,132.61066431678015,3473048.4625079455,3196.8044933258593,17873.11359664883,5.594996051429438e-05,0.17886108517350066,423930.36755081,621193.2168643292,1045123.584415139,IXS,ETH,562202.132391418,1540122.2283809504,86.16977786510125,550935.8661360936,1.7936477946310945,0.9648549032266568,0.9639274914964264
23989926,1765462019,2025-12-11 14:06:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3515344849163650592978176,130268558680109099910,3515344.849163650592978176,130.26855868010909991,u0_ixs_u1_eth,130.2685586801091,3515344.8491636505,3189.6583422475314,18129.892314155233,5.5157525630708366e-05,0.17593366176572098,415512.1949265721,618467.4916826271,1033979.6866091993,IXS,ETH,556181.6972261132,1551146.057926611,85.5573784470593,545797.6118089836,1.7745225657861212,0.9545225938060331,0.9549375075279869
23990526,1765469219,2025-12-11 16:06:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3523614756579413933602967,129814895367399397117,3523614.756579413933602967,129.814895367399397117,u0_ixs_u1_eth,129.8148953673994,3523614.756579414,3170.9475343138324,18200.47147180911,5.494363162783502e-05,0.17422337323653095,411636.2223824632,613896.0488772833,1025532.2712597466,IXS,ETH,551640.8166391781,1554162.4089867636,85.39132688919742,541542.834902174,1.7600250574169483,0.9467295054364915,0.9474932718505716
23991126,1765476503,2025-12-11 18:08:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3508521314517834029705726,130652978248205180764,3508521.314517834029705726,130.652978248205180764,u0_ixs_u1_eth,130.6529782482052,3508521.314517834,3192.7461856093682,18071.083292615556,5.5337025667334125e-05,0.17667707762234872,417141.79794046085,619875.2926247324,1037017.0905651932,IXS,ETH,557800.226273863,1548628.2416141273,85.69648075535947,547214.2241036412,1.7797353779246217,0.9573003237322671,0.9574160383689523
23991726,1765483751,2025-12-11 20:09:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3449344108515810698514104,133972832246398888884,3449344.108515810698514104,133.972832246398888884,u0_ixs_u1_eth,133.9728322463989,3449344.1085158107,3209.854537713955,17751.816555645582,5.6332263059690725e-05,0.18081837020184446,430033.30351649394,623704.779967163,1053738.0834836569,IXS,ETH,566809.9084533099,1534887.2618611094,86.46367300212843,555071.626266595,1.8084320531499043,0.9727627980391075,0.9711634932401217
23992326,1765491047,2025-12-11 22:10:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3465506363284963151796720,133091547151064891432,3465506.36328496315179672,133.091547151064891432,u0_ixs_u1_eth,133.0915471510649,3465506.363284963,3255.891236298321,17832.286313236393,5.607805877688992e-05,0.18258406012029801,433331.60199453693,632746.222181297,1066077.824175834,IXS,ETH,573379.397528728,1538362.1837242057,86.26836495903072,561760.8268797866,1.8296095952213798,0.9840373972996063,0.9828670412636178
23992926,1765498355,2025-12-12 00:12:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3530842081947941149750640,129497449404808535705,3530842.08194794114975064,129.497449404808535705,u0_ixs_u1_eth,129.49744940480855,3530842.0819479413,3232.7166617115595,18256.254742425463,5.477574749634237e-05,0.17707447158913123,418628.5623400742,625221.9959255996,1043850.5582656738,IXS,ETH,561363.7661723839,1556542.2905840822,85.26076747641206,551247.8072226245,1.791463018993509,0.9634160937477709,0.9644732693401221
23993526,1765505651,2025-12-12 02:14:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3547544034442537500429281,128604913029970041271,3547544.034442537500429281,128.604913029970041271,u0_ixs_u1_eth,128.60491302997005,3547544.0344425375,3251.612573975864,18398.207612618542,5.435312075259673e-05,0.17673529087397202,418173.352283323,626976.226815426,1045149.5790987491,IXS,ETH,562055.1074528277,1562582.0779432766,84.93121236829444,552326.7961195213,1.7936924068737272,0.9646025780846442,0.9663610880948394
23994126,1765512995,2025-12-12 04:16:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3611480107353218033162041,125211023176821417554,3611480.107353218033162041,125.211023176821417554,u0_ixs_u1_eth,125.21102317682141,3611480.107353218,3245.5848353649258,18949.95900600441,5.277056270586885e-05,0.17127133807184186,406382.99804321787,618543.0304062248,1024926.0284494426,IXS,ETH,551332.905551312,1585839.4546356683,83.6856403822924,543217.6907251418,1.758984619619995,0.9462010664538401,0.9504236303029523
23994726,1765520303,2025-12-12 06:18:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3678436844785119145823578,121743864148055174519,3678436.844785119145823578,121.743864148055174519,u0_ixs_u1_eth,121.74386414805518,3678436.844785119,3261.922195361578,19538.07340752475,5.1182119093424405e-05,0.16695209027648067,397119.01261362585,614122.7201868979,1011241.7328005238,IXS,ETH,544342.9683650525,1610259.7953845118,82.4165086187233,537672.4774552446,1.735499543713399,0.934204891450517,0.9407216235075837
23995326,1765527671,2025-12-12 08:21:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3646900822922289487862865,123375328609408049889,3646900.822922289487862865,123.375328609408049889,u0_ixs_u1_eth,123.37532860940804,3646900.8229222894,3246.6329923201524,19258.965207281748,5.192386970105245e-05,0.16857774846036963,400554.41230164457,614786.3295865087,1015340.7418881533,IXS,ETH,546330.1849449194,1598716.861694766,83.01156601551452,539016.1779402636,1.742534289383514,0.9376153652825924,0.9430725865097401
23995926,1765534967,2025-12-12 10:22:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3526572311191129511984951,129822896660442456984,3526572.311191129511984951,129.822896660442456984,u0_ixs_u1_eth,129.82289666044247,3526572.3111911295,3247.147376092124,18212.45023013583,5.490749390465414e-05,0.17829272476029198,421554.0782476347,628762.1864264669,1050316.2646741015,IXS,ETH,564675.9329054537,1554673.7658963883,85.36324032468164,554374.0436700227,1.8025595057756902,0.9691004555254699,0.9699429899406337
23996526,1765542275,2025-12-12 12:24:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3512347697319293890281790,130609321167086030096,3512347.69731929389028179,130.609321167086030096,u0_ixs_u1_eth,130.60932116708602,3512347.697319294,3240.215039752214,18090.668804262317,5.527711610995782e-05,0.17910974297361473,423202.2867774194,629095.6933008264,1052297.9800782457,IXS,ETH,565727.5915695752,1549467.2190648762,85.65007937682262,555049.3507055031,1.8059605384547288,0.9709053188657818,0.9711245195100658
23997126,1765549559,2025-12-12 14:25:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3539116162431748606861892,129144067922567554178,3539116.162431748606861892,129.144067922567554178,u0_ixs_u1_eth,129.14406792256756,3539116.1624317486,3233.2656048763997,18319.372409423868,5.458702283302998e-05,0.1764943433986385,417557.07288785925,624633.9832999008,1042191.05618776,IXS,ETH,560309.0705174073,1559230.6992833,85.1137617837388,550390.796954012,1.7886149708902777,0.9616060183042868,0.9629738284629035
23997726,1765556843,2025-12-12 16:27:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3785336528622728128237375,116531040813554223096,3785336.528622728128237375,116.531040813554223096,u0_ixs_u1_eth,116.53104081355423,3785336.5286227283,3084.7610407353795,20485.7472689179,4.8814426287356126e-05,0.15058084043708517,359470.4147379965,569999.1558172088,929469.5705552053,IXS,ETH,501013.4822594448,1648849.384551842,80.4876367411584,496570.25215997396,1.5951616347228468,0.8598425496617097,0.8688084166189904
23998326,1765564103,2025-12-12 18:28:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3732422531861799814610909,119149020407521770805,3732422.531861799814610909,119.149020407521770805,u0_ixs_u1_eth,119.14902040752177,3732422.5318618,3085.5528538399035,20128.82285843637,4.968000399391865e-05,0.1532902781022135,367640.5999506577,572144.0879040632,939784.6878547207,IXS,ETH,506175.6355778099,1634422.266133711,81.19810470927233,501082.0874241731,1.6128645051503576,0.8687018702751801,0.8767024063110507
23998926,1765571351,2025-12-12 20:29:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3674958009332579647227855,122038939154239943506,3674958.009332579647227855,122.038939154239943506,u0_ixs_u1_eth,122.03893915423994,3674958.0093325796,3073.1028922386577,19820.73137743771,5.045222504444603e-05,0.15504487870396272,375038.21688063233,569783.4187991262,944821.6356797585,IXS,ETH,508605.79570365464,1621865.8114635756,81.82673891185338,502923.9760249483,1.6215089472936346,0.8728725266600527,0.8799250083736336
23999526,1765578635,2025-12-12 22:30:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3641674789421223806388809,123731656962657017018,3641674.789421223806388809,123.731656962657017018,u0_ixs_u1_eth,123.73165696265701,3641674.789421224,3093.288977502576,19643.45939735246,5.090753007256857e-05,0.15747170164535726,382737.7706507168,573460.7259291582,956198.496579875,IXS,ETH,514600.9913317382,1614596.7276976737,82.19513147034013,508506.5883631564,1.6410339888940861,0.8831615198251161,0.8896924492645425
24000126,1765585883,2025-12-13 00:31:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3660982721988731434937464,122754732595646334700,3660982.721988731434937464,122.7547325956463347,u0_ixs_u1_eth,122.75473259564633,3660982.7219887315,3088.1803023615994,19745.838360486523,5.0643582801786936e-05,0.15639651484949707,379088.7472235403,572564.9386432628,951653.6858668032,IXS,ETH,512214.8834482245,1618798.785845507,81.9817703503991,506348.97669766936,1.6332341556168772,0.8790664661808993,0.8859174523399048
24000726,1765593107,2025-12-13 02:31:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3701760350125146818437464,120708080905728444433,3701760.350125146818437464,120.708080905728444433,u0_ixs_u1_eth,120.70808090572845,3701760.350125147,3088.671370207023,19962.933332996632,5.009283872862036e-05,0.15472031683348728,372827.5936461565,572737.5342130035,945565.12785916,IXS,ETH,509090.382218818,1627673.3747720537,81.53477986532573,503668.28049232723,1.622784933337577,0.8737041771434901,0.8812272571148201
24001326,1765600403,2025-12-13 04:33:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3720946381771505998094852,119754859076018434699,3720946.381771505998094852,119.754859076018434699,u0_ixs_u1_eth,119.75485907601843,3720946.381771506,3088.251674810584,20065.37845786364,4.983708640731364e-05,0.15390946556506613,369833.14410821936,572688.869014719,942522.0131229385,IXS,ETH,507532.6414500177,1631844.450724382,81.32637289404629,502312.614592617,1.617562320321445,0.8710307724512315,0.8788553592037625
24001926,1765607639,2025-12-13 06:33:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3720934486612688751611560,119755453986518434698,3720934.48661268875161156,119.755453986518434698,u0_ixs_u1_eth,119.75545398651843,3720934.4866126888,3086.5315426743996,20065.314569343245,4.9837245089984695e-05,0.1538242289702326,369628.9861366818,572369.8784519451,941998.864588627,IXS,ETH,507250.87279267714,1631841.8528114974,81.32650236666133,502033.6296201688,1.61666448945357,0.8705471992754162,0.8783672419814381
24002526,1765614887,2025-12-13 08:34:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3756631357651389849794964,117991068623519774140,3756631.357651389849794964,117.99106862351977414,u0_ixs_u1_eth,117.99106862351978,3756631.3576513897,3119.978342248255,20256.82255926131,4.936608380087752e-05,0.1540211123003503,368129.5786841093,578600.5402078421,946730.1188919514,IXS,ETH,509977.14141866495,1639610.6974183042,80.94115908956724,505069.3267118406,1.6247842984154408,0.8752260389662375,0.883678553265346
24003126,1765622171,2025-12-13 10:36:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3756631357651389849794964,117991068623519774140,3756631.357651389849794964,117.99106862351977414,u0_ixs_u1_eth,117.99106862351978,3756631.3576513897,3130.408668146383,20256.82255926131,4.936608380087752e-05,0.15453601664270777,369360.2639829211,580534.846006533,949895.1099894542,IXS,ETH,511682.0339538355,1639610.6974183042,80.94115908956724,506757.8120475934,1.6302160764240097,0.8781519864631576,0.8866327581631601
24003726,1765629407,2025-12-13 12:36:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3752755239014558945534418,118183191057098755758,3752755.239014558945534418,118.183191057098755758,u0_ixs_u1_eth,118.18319105709875,3752755.239014559,3118.2894688860697,20235.910353342333,4.94170997271112e-05,0.15409682166194352,368529.40007270133,578287.6548073507,946817.054880052,IXS,ETH,510000.90395274106,1638764.1497846383,80.98297141912207,505056.69387069985,1.6249334985154633,0.8752668203795326,0.8836564506148928
24004326,1765636679,2025-12-13 14:37:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3901256750004570406620204,111116185797242636924,3901256.750004570406620204,111.116185797242636924,u0_ixs_u1_eth,111.11618579724264,3901256.7500045705,3104.397983600904,21662.905308090067,4.61618599065079e-05,0.14330478481303052,344948.86313438346,559068.7590597877,904017.6221941712,IXS,ETH,488683.2825844651,1695561.0514572142,78.27025172029914,485964.0232328637,1.5514808378031404,0.8386813819451046,0.8502515640480222
24004926,1765643915,2025-12-13 16:38:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3910750295848560569688872,110682447725147288402,3910750.295848560569688872,110.682447725147288402,u0_ixs_u1_eth,110.68244772514728,3910750.2958485605,3107.304184917043,21760.55578904593,4.5954708588067915e-05,0.1427952583123466,343924.033013212,558436.5986907812,902360.6317039932,IXS,ETH,487927.63783709396,1699378.3183566148,78.09443540095914,485326.33188026806,1.54863710010288,0.8373845395861166,0.8491358475669597
24005526,1765651151,2025-12-13 18:39:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3872161607443720296476512,112478524288271306383,3872161.607443720296476512,112.478524288271306383,u0_ixs_u1_eth,112.4785242882713,3872161.60744372,3108.127866052797,21362.71588169779,4.681052753487847e-05,0.1454931050557875,349597.63567287236,563372.8155447962,912970.4512176686,IXS,ETH,493070.1901272071,1683772.1172931183,78.81826105901014,489954.46710266685,1.5668457403593214,0.8462102207892619,0.8572333177979704
24006126,1765658411,2025-12-13 20:40:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3892393974947108802706852,111539311116865754054,3892393.974947108802706852,111.539311116865754054,u0_ixs_u1_eth,111.53931111686575,3892393.974947109,3109.1338132026513,21570.116119036942,4.63604365633173e-05,0.14414080091384635,346790.64369477774,561052.7850211062,907843.4287158839,IXS,ETH,490592.37807481457,1691925.837990748,78.43842048200753,487751.0907496341,1.5580467114784486,0.8419577838626077,0.8533782501370155
24006726,1765665671,2025-12-13 22:41:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3897588161411322108802873,111303484565652785338,3897588.161411322108802873,111.303484565652785338,u0_ixs_u1_eth,111.30348456565278,3897588.161411322,3114.3737807972116,21623.09634032598,4.6246845699662844e-05,0.14402996369160423,346640.65404263616,561369.4813728993,908010.1354155354,IXS,ETH,490752.46693641855,1694002.4061006366,78.34226788979375,487974.21008832986,1.5583328145849513,0.8422325293930337,0.8537686238223624
24007326,1765672907,2025-12-14 00:41:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3897588161411322108802873,111303484565652785338,3897588.161411322108802873,111.303484565652785338,u0_ixs_u1_eth,111.30348456565278,3897588.161411322,3114.4078560503626,21623.09634032598,4.6246845699662844e-05,0.14403153956457887,346644.4467370493,561375.623476749,908020.0702137984,IXS,ETH,490757.83639934193,1694002.4061006366,78.34226788979375,487979.54915355134,1.5583498647494105,0.8422417444997201,0.853777965148753
24007926,1765680131,2025-12-14 02:42:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3895785311989149689022316,111387190565652785338,3895785.311989149689022316,111.387190565652785338,u0_ixs_u1_eth,111.38719056565279,3895785.3119891495,3119.577089343399,21604.486741155848,4.6286681650021906e-05,0.14439487161713985,347480.92773493764,562531.4199726124,910012.34770755,IXS,ETH,491806.5971213541,1693273.2900893777,78.37600172485222,488999.9586703754,1.5617690241543343,0.8440416343732087,0.855563292346181
24008526,1765687367,2025-12-14 04:42:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3894173138424580661744791,111462336151558606437,3894173.138424580661744791,111.462336151558606437,u0_ixs_u1_eth,111.4623361515586,3894173.1384245805,3111.5713056962204,21587.82640895217,4.6322403240435266e-05,0.144135460733828,346823.00683505624,561288.4394841238,908111.4463191802,IXS,ETH,490753.9534256557,1692620.279059724,78.4062390995426,487933.20753938763,1.5585066850071714,0.8422350805153908,0.8536968850110485
